Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
Petrol,Sedan,65000.0,Automatic,1,Toyota,Toyota Corolla Altis,2014,695000.0,Comprehensive,14.28,1798.0,138.03,173.0,5
Petrol,Hatchback,49000.0,Automatic,1,Maruti,Maruti Baleno,2018,725000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,Convertibles,80000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2010,790000.0,Comprehensive,10.93,3498.0,272.0,355.0,2
Diesel,MUV,88000.0,Manual,2,Toyota,Toyota Innova,2014,975000.0,Third Party insurance,12.99,2494.0,100.6,200.0,7
Diesel,Sedan,74000.0,Manual,1,Maruti,Maruti Swift Dzire,2014,500000.0,Third Party insurance,23.4,1248.0,74.0,190.0,5
Petrol,SUV,23000.0,Automatic,1,MG,MG Hector,2020,1650000.0,Third Party insurance,13.96,1451.0,141.0,250.0,5
Petrol,Hatchback,32192.0,Manual,1,Maruti,Maruti Alto K10,2015,252999.99999999997,Third Party,24.39,998.0,65.71,89.0,5
Petrol,Sedan,53930.0,Manual,1,Maruti,Maruti Swift Dzire,2017,496000.0,Zero Dep,22.41,1197.0,88.5,113.0,5
Petrol,SUV,70000.0,Manual,2,Ford,Ford Ecosport,2017,509999.99999999994,Third Party insurance,17.0,1497.0,121.31,150.0,5
Petrol,Sedan,47121.0,Manual,2,Honda,Honda City,2015,554000.0,Comprehensive,17.4,1497.0,117.3,145.0,5
Diesel,SUV,65000.0,Automatic,1,Toyota,Toyota Fortuner,2014,1425000.0,Comprehensive,12.55,2982.0,168.5,360.0,7
Petrol,Hatchback,39000.0,Manual,2,Hyundai,Hyundai i20,2017,484999.99999999994,Third Party insurance,18.6,1197.0,81.83,114.7,5
Cng,SUV,20000.0,Manual,1,Maruti,Maruti Grand Vitara,2023,1425000.0,Third Party insurance,26.6,1462.0,86.63,121.5,5
Diesel,Sedan,150000.0,Manual,1,Hyundai,Hyundai Xcent,2016,377000.0,Third Party insurance,24.4,1120.0,71.0,180.4,5
Petrol,Hatchback,110000.0,Manual,3,Maruti,Maruti Wagon R,2009,100000.0,Third Party insurance,18.9,1061.0,67.0,84.0,5
Diesel,SUV,70000.0,Automatic,2,Ford,Ford Endeavour,2017,2250000.0,Third Party insurance,10.91,3198.0,197.0,470.0,7
Petrol,Hatchback,80000.0,Manual,2,Hyundai,Hyundai i20,2016,425000.0,Third Party insurance,18.6,1197.0,81.83,114.7,5
Petrol,Hatchback,40000.0,Manual,2,Maruti,Maruti Swift,2016,415000.00000000006,Third Party insurance,21.21,1197.0,81.8,113.0,5
Petrol,SUV,20000.0,Automatic,1,Skoda,Skoda Kushaq,2021,1580000.0,Third Party insurance,17.2,999.0,113.98,178.0,5
Petrol,Hatchback,74000.0,Manual,2,Maruti,Maruti Wagon R,2011,165000.0,Third Party insurance,20.52,1197.0,81.8,113.0,5
Diesel,Sedan,62000.0,Automatic,2,BMW,BMW 5 Series,2018,3550000.0,Comprehensive,20.37,1995.0,187.74,400.0,5
Petrol,Hatchback,80000.0,Manual,1,Maruti,Maruti Swift,2009,86000.0,Third Party insurance,16.1,1298.0,88.2,11.5,5
Diesel,MUV,100000.0,Manual,2,Maruti,Maruti Ertiga,2014,560000.0,Third Party insurance,20.77,1248.0,88.76,200.0,7
Petrol,Hatchback,23256.0,Manual,1,Maruti,Maruti Baleno,2020,634000.0,Third Party,21.01,1197.0,81.8,113.0,5
Petrol,Hatchback,29120.0,Manual,1,Maruti,Maruti Ignis,2022,525000.0,Zero Dep,20.89,1197.0,81.8,113.0,5
Diesel,SUV,62000.0,Manual,1,Ford,Ford Ecosport,2018,660000.0,Third Party insurance,21.7,1498.0,98.96,215.0,5
Diesel,Sedan,90513.0,Manual,1,Maruti,Maruti Swift Dzire,2017,562000.0,Comprehensive,28.4,1248.0,74.02,190.0,5
Diesel,SUV,49396.0,Manual,1,Hyundai,Hyundai Creta,2018,1114000.0,Comprehensive,19.67,1582.0,126.2,259.9,5
Petrol,Sedan,120000.0,Manual,2,Toyota,Toyota Corolla Altis,2008,100000.0,Third Party insurance,14.53,1798.0,138.1,173.0,5
Petrol,Hatchback,18475.0,Manual,1,Maruti,Maruti Alto 800,2019,344000.0,Zero Dep,22.05,796.0,47.33,69.0,5
Diesel,SUV,100000.0,Automatic,2,Audi,Audi Q7,2018,4750000.0,Third Party insurance,12.07,2967.0,241.4,550.0,7
Cng,Hatchback,27792.0,Manual,1,Hyundai,Hyundai Santro,2019,530000.0,Zero Dep,30.48,1086.0,58.0,84.33,5
Petrol,Sedan,55000.0,Automatic,1,BMW,BMW 5 Series,2019,4500000.0,Comprehensive,15.01,1998.0,248.08,350.0,5
Petrol,Sedan,72000.0,Manual,1,Honda,Honda City,2011,278000.0,Third Party insurance,17.0,1497.0,118.0,146.0,5
Diesel,SUV,25000.0,Automatic,1,Mahindra,Mahindra Alturas G4,2021,3050000.0,Third Party insurance,12.05,2157.0,178.49,420.0,7
Petrol,SUV,40000.0,Manual,1,Hyundai,Hyundai Creta,2017,690000.0,Third Party insurance,15.29,1591.0,121.3,151.0,5
Diesel,MUV,150000.0,Manual,1,Maruti,Maruti Ertiga,2014,550000.0,Third Party insurance,20.77,1248.0,88.8,200.0,7
Petrol,Sedan,80000.0,Automatic,1,Maruti,Maruti Ciaz,2020,819999.9999999999,Third Party insurance,20.04,1462.0,103.25,138.0,5
Petrol,Hatchback,120000.0,Manual,2,Volkswagen,Volkswagen Polo,2011,210000.0,Third Party insurance,15.26,1598.0,103.5,153.0,5
Diesel,SUV,60000.0,Manual,1,Mahindra,Mahindra XUV500,2013,399000.0,Third Party insurance,15.1,2179.0,140.0,330.0,7
Petrol,Sedan,70000.0,Manual,1,Honda,Honda City,2018,720000.0,Third Party insurance,17.4,1497.0,117.6,145.0,5
Petrol,Hatchback,57100.0,Manual,1,Hyundai,Hyundai Grand i10,2014,340000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,SUV,100000.0,Manual,3,Ford,Ford Ecosport,2015,380000.0,Third Party insurance,18.88,999.0,123.37,170.0,5
Petrol,Sedan,7660.0,Automatic,1,Maruti,Maruti Swift Dzire,2019,653000.0,Zero Dep,21.21,1197.0,81.8,113.0,5
Diesel,Sedan,35272.0,Manual,1,Hyundai,Hyundai Xcent,2016,426000.0,Comprehensive,25.4,1186.0,73.97,190.24,5
Petrol,Hatchback,8526.0,Automatic,1,Renault,Renault KWID,2021,465000.00000000006,Comprehensive,22.0,999.0,67.0,91.0,5
Petrol,Hatchback,62929.0,Manual,1,Hyundai,Hyundai i20,2011,245000.00000000003,Comprehensive,18.5,1197.0,82.85,113.7,5
Cng,Hatchback,30000.0,Manual,2,Maruti,Maruti Alto,2010,80000.0,Third Party insurance,26.83,796.0,38.4,54.0,5
Petrol,Hatchback,53127.0,Manual,2,Maruti,Maruti Swift,2017,432000.0,Third Party,20.4,1197.0,83.11,113.0,5
Petrol,MUV,42000.0,Manual,1,Maruti,Maruti Ertiga,2018,844999.9999999999,Comprehensive,17.5,1373.0,91.1,130.0,7
Diesel,SUV,20000.0,Manual,1,Ford,Ford Ecosport,2017,580000.0,Third Party insurance,23.0,1498.0,98.96,205.0,5
Petrol,Hatchback,57000.0,Manual,1,Maruti,Maruti Wagon R,2013,235000.0,Comprehensive,18.9,998.0,67.1,90.0,5
Petrol,Hatchback,44000.0,Manual,1,Maruti,Maruti Wagon R,2013,270000.0,Comprehensive,20.51,998.0,67.04,90.0,5
Petrol,SUV,64000.0,Automatic,1,Ford,Ford Ecosport,2015,625000.0,Comprehensive,14.7,1496.0,120.69,149.0,5
Petrol,Sedan,49000.0,Automatic,1,Skoda,Skoda Octavia,2014,1050000.0,Comprehensive,15.1,1798.0,178.0,250.0,5
Petrol,Hatchback,30000.0,Manual,1,Toyota,Toyota Glanza,2022,740000.0,Third Party insurance,22.35,1197.0,88.5,113.0,5
Petrol,Sedan,37000.0,Manual,0,Skoda,Skoda Octavia,2017,1049000.0,Third Party,16.7,1395.0,148.0,250.0,5
Petrol,Hatchback,30000.0,Manual,2,Hyundai,Hyundai i20,2018,570000.0,Comprehensive,18.6,1197.0,81.86,114.73,5
Petrol,Hatchback,90000.0,Manual,1,Honda,Honda Brio,2012,275000.0,Third Party insurance,19.4,1198.0,86.8,109.0,5
Petrol,Hatchback,40000.0,Manual,2,Maruti,Maruti 800,2014,250000.0,Third Party insurance,16.1,796.0,37.0,59.0,4
Petrol,SUV,64336.0,Automatic,1,Jeep,Jeep Compass,2019,1365000.0,Zero Dep,16.0,1368.0,160.0,250.0,5
Petrol,Hatchback,83425.0,Manual,1,Volkswagen,Volkswagen Polo,2016,429000.0,Comprehensive,16.2,1199.0,74.0,110.0,5
Diesel,SUV,85000.0,Automatic,3,Land Rover,Land Rover Range Rover Evoque,2014,2190000.0,Comprehensive,12.7,2179.0,187.7,420.0,5
Diesel,Sedan,66181.0,Manual,1,Maruti,Maruti Swift Dzire,2016,544000.0,Comprehensive,26.59,1248.0,74.0,190.0,5
Petrol,Hatchback,25486.0,Manual,2,Maruti,Maruti Alto 800,2019,336000.0,Comprehensive,24.7,796.0,47.3,69.0,5
Petrol,Sedan,35000.0,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,3050000.0,Third Party insurance,14.74,1496.0,181.04,300.0,5
Petrol,Hatchback,25489.0,Manual,1,Maruti,Maruti Swift,2016,449000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Diesel,SUV,40000.0,Automatic,2,Ford,Ford Endeavour,2021,3800000.0,Comprehensive,13.9,1996.0,167.62,420.0,7
Petrol,Hatchback,85363.0,Manual,1,Maruti,Maruti Baleno,2018,503000.0,Third Party,21.4,1197.0,83.1,115.0,5
Petrol,Sedan,110000.0,Manual,3,Maruti,Maruti SX4,2009,125000.0,Third Party insurance,15.0,1586.0,104.68,145.0,5
Diesel,SUV,40000.0,Manual,1,Ford,Ford Ecosport,2014,350000.0,Third Party insurance,22.7,1498.0,89.84,204.0,5
Petrol,SUV,40000.0,Automatic,1,Land Rover,Land Rover Range Rover Sport,2018,9600000.0,Third Party insurance,12.65,2995.0,335.25,450.0,5
Petrol,SUV,1500.0,Automatic,1,Maruti,Maruti Jimny,2023,1755000.0,Zero Dep,16.39,1462.0,103.39,134.2,4
Petrol,Sedan,110000.0,Manual,3,Maruti,Maruti SX4,2009,125000.0,Third Party insurance,15.0,1586.0,104.68,145.0,5
Petrol,Hatchback,80000.0,Manual,2,Ford,Ford Figo,2011,100000.0,Third Party insurance,15.6,1196.0,70.0,102.0,5
Cng,Sedan,20000.0,Manual,1,Maruti,Maruti Swift Dzire,2022,850000.0,Third Party insurance,31.12,1197.0,76.43,98.5,5
Petrol,SUV,20000.0,Manual,1,Maruti,Maruti Brezza,2023,1200000.0,Third Party insurance,17.38,1462.0,101.65,136.8,5
Petrol,Hatchback,62000.0,Manual,2,Hyundai,Hyundai i20,2012,275000.0,Comprehensive,17.0,1197.0,80.0,11.4,5
Petrol,Sedan,50000.0,Automatic,4,Mercedes-Benz,Mercedes-Benz C-Class,2010,425000.0,Third Party insurance,11.7,1496.0,178.0,24.5,5
Diesel,Sedan,90000.0,Manual,2,Maruti,Maruti Swift Dzire,2014,350000.0,Third Party insurance,23.4,1248.0,74.0,190.0,5
Petrol,Hatchback,67985.0,Manual,1,Hyundai,Hyundai i10,2011,221000.0,Comprehensive,20.36,1197.0,78.9,111.8,5
Diesel,SUV,89722.0,Manual,1,Honda,Honda WR-V,2020,827999.9999999999,Comprehensive,25.5,1498.0,98.6,200.0,5
Diesel,SUV,80000.0,Manual,1,Ford,Ford Ecosport,2017,600000.0,Third Party insurance,23.0,1498.0,98.96,205.0,5
Petrol,MUV,49647.0,Automatic,2,Toyota,Toyota Innova Crysta,2020,1556000.0,Comprehensive,8.0,2694.0,163.6,245.0,7
Petrol,MUV,110490.0,Manual,1,Renault,Renault Triber,2020,517000.0,Zero Dep,20.0,999.0,71.01,96.0,7
Petrol,Sedan,78000.0,Manual,2,Maruti,Maruti Swift Dzire,2012,325000.0,Comprehensive,17.5,1197.0,85.8,114.0,5
Petrol,Hatchback,51165.0,Manual,1,Maruti,Maruti Wagon R,2017,371000.0,Third Party,20.51,998.0,67.04,90.0,5
Petrol,Hatchback,14000.0,Manual,1,Maruti,Maruti S-Presso,2022,475000.0,Third Party insurance,21.7,998.0,65.71,89.0,5
Petrol,Hatchback,50576.0,Manual,1,Hyundai,Hyundai Grand i10,2015,405999.99999999994,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,MUV,55000.0,Manual,1,Maruti,Maruti XL6,2021,1090000.0,Third Party insurance,19.01,1462.0,103.2,138.0,6
Petrol,SUV,70000.0,Automatic,1,Hyundai,Hyundai Venue,2019,890000.0,Third Party insurance,18.15,998.0,118.35,172.0,5
Petrol,Hatchback,80000.0,Manual,2,Maruti,Maruti Wagon R,2009,100000.0,Third Party insurance,18.9,1061.0,67.0,84.0,5
Petrol,Sedan,65000.0,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2014,1889999.9999999998,Comprehensive,12.0,1991.0,184.0,300.0,5
Diesel,SUV,90000.0,Manual,3,Mahindra,Mahindra Bolero,2015,484999.99999999994,Third Party insurance,15.96,2523.0,62.1,195.0,7
Diesel,SUV,71000.0,Manual,1,Mahindra,Mahindra Scorpio,2016,840000.0,Comprehensive,15.4,1997.0,120.0,280.0,7
Petrol,Sedan,60000.0,Automatic,1,Honda,Honda City,2019,900000.0,Third Party insurance,18.0,1497.0,117.6,145.0,5
Petrol,SUV,20000.0,Manual,1,Kia,Kia Sonet,2021,950000.0,Third Party insurance,18.4,1197.0,81.86,115.0,5
Petrol,Sedan,60000.0,Manual,1,Hyundai,Hyundai Verna,2011,418000.0,Third Party insurance,17.01,1591.0,121.3,154.9,5
Diesel,SUV,38000.0,Manual,1,Hyundai,Hyundai Creta,2019,1195000.0,Third Party insurance,20.5,1582.0,126.2,259.87,5
Diesel,SUV,7000.0,Automatic,0,MG,MG Gloster,2023,4640000.0,Third Party insurance,12.04,1996.0,212.55,478.5,6
Petrol,Hatchback,20000.0,Automatic,1,Volkswagen,Volkswagen Polo,2022,1044000.0,Third Party insurance,16.47,999.0,108.62,175.0,5
Petrol,Hatchback,85582.0,Manual,2,Hyundai,Hyundai EON,2014,260000.0,Third Party insurance,21.1,814.0,55.2,74.5,5
Petrol,Hatchback,50750.0,Manual,1,Maruti,Maruti Baleno,2017,671000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,SUV,10000.0,Manual,1,Kia,Kia Sonet,2021,1178000.0,Third Party insurance,18.2,998.0,118.36,172.0,5
Petrol,Hatchback,66366.0,Automatic,1,Maruti,Maruti Celerio,2017,488999.99999999994,Zero Dep,23.1,998.0,67.04,90.0,5
Petrol,Sedan,5000.0,Automatic,1,Hyundai,Hyundai Verna,2022,1541000.0,Third Party insurance,19.2,998.0,118.41,172.0,5
Petrol,Hatchback,72544.0,Manual,1,Maruti,Maruti Celerio,2017,465000.00000000006,Third Party,23.1,998.0,67.04,90.0,5
Petrol,Hatchback,29154.0,Manual,1,Ford,Ford Figo,2021,728000.0,Third Party,18.5,1194.0,94.93,119.0,5
Petrol,Hatchback,70000.0,Automatic,1,Tata,Tata Tiago,2018,530000.0,Third Party insurance,23.84,1199.0,83.83,114.0,5
Petrol,Hatchback,33730.0,Manual,1,Datsun,Datsun RediGO,2021,466000.0,Third Party insurance,21.7,999.0,67.05,91.0,5
Petrol,Hatchback,51113.0,Manual,1,Renault,Renault KWID,2020,457000.0,Comprehensive,23.01,999.0,67.0,91.0,5
Diesel,Hatchback,40000.0,Manual,2,Volkswagen,Volkswagen Polo,2013,350000.0,Third Party insurance,22.07,1199.0,73.9,180.0,5
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Wagon R,2009,290000.0,Third Party insurance,18.9,1061.0,67.0,84.0,5
Diesel,SUV,60000.0,Automatic,1,BMW,BMW X1,2020,3800000.0,Third Party insurance,20.68,1995.0,188.0,400.0,5
Petrol,Hatchback,64500.0,Manual,1,Maruti,Maruti Wagon R,2014,375000.0,Comprehensive,21.79,998.0,67.05,90.0,5
Petrol,Hatchback,40000.0,Manual,1,Maruti,Maruti Wagon R,2020,600000.0,Third Party insurance,21.79,998.0,67.05,90.0,5
Diesel,SUV,80000.0,Manual,1,Jeep,Jeep Compass,2018,1400000.0,Third Party insurance,17.1,1956.0,170.0,350.0,5
Diesel,SUV,50000.0,Manual,1,Jeep,Jeep Compass,2019,1900000.0,Third Party insurance,16.3,1956.0,170.63,350.0,5
Petrol,Hatchback,40000.0,Manual,1,Hyundai,Hyundai i20,2020,740000.0,Third Party insurance,20.0,998.0,118.36,171.62,5
Petrol,Sedan,39886.0,Automatic,2,Hyundai,Hyundai Aura,2020,766000.0,Third Party,20.1,1197.0,81.86,113.8,5
Diesel,SUV,107588.0,Manual,1,Renault,Renault Duster,2014,440000.00000000006,Third Party insurance,20.45,1461.0,83.8,200.0,5
Petrol,Hatchback,36621.0,Manual,1,Hyundai,Hyundai Grand i10,2017,519000.00000000006,Third Party insurance,18.9,1197.0,81.86,113.75,5
Diesel,SUV,80000.0,Manual,1,MG,MG Hector Plus,2020,1600000.0,Third Party insurance,16.65,1956.0,167.67,350.0,6
Petrol,Hatchback,18900.0,Manual,1,Maruti,Maruti S-Presso,2022,525000.0,Third Party insurance,24.76,998.0,65.71,89.0,5
Diesel,SUV,70754.0,Manual,1,Kia,Kia Seltos,2019,1108000.0,Zero Dep,20.8,1493.0,113.43,250.0,5
Petrol,Hatchback,59832.0,Manual,1,Maruti,Maruti S-Presso,2020,420000.0,Third Party insurance,21.7,998.0,65.71,89.0,5
Petrol,Sedan,60068.0,Manual,2,Maruti,Maruti Swift Dzire,2017,605000.0,Third Party,21.21,1197.0,81.8,113.0,5
Petrol,Hatchback,41261.0,Manual,1,Maruti,Maruti Alto 800,2018,326000.0,Comprehensive,22.05,796.0,47.33,69.0,5
Petrol,SUV,32209.0,Manual,1,Ford,Ford Ecosport,2020,950000.0,Third Party insurance,17.0,1497.0,121.31,150.0,5
Petrol,Hatchback,75747.0,Manual,1,Honda,Honda Jazz,2018,639000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,49241.0,Manual,2,Hyundai,Hyundai i20,2018,712000.0,Third Party insurance,18.6,1197.0,81.83,114.7,5
Diesel,SUV,100000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2018,3000000.0,Third Party insurance,17.9,2143.0,201.15,500.0,5
Diesel,SUV,119422.0,Automatic,1,Ford,Ford Endeavour,2016,2250000.0,Third Party insurance,10.91,3198.0,197.2,470.0,7
Petrol,Hatchback,33488.0,Manual,1,Maruti,Maruti Swift,2021,670000.0,Third Party insurance,22.38,1197.0,88.5,113.0,5
Petrol,SUV,30000.0,Manual,1,Mahindra,Mahindra Thar,2021,1650000.0,Third Party insurance,15.2,1997.0,150.0,300.0,4
Petrol,Hatchback,21000.0,Manual,1,Tata,Tata Altroz,2022,875000.0,Third Party,19.33,1199.0,86.83,113.0,5
Diesel,SUV,56545.0,Manual,1,Jeep,Jeep Compass,2018,1600000.0,Third Party insurance,17.1,1956.0,170.63,350.0,5
Petrol,Hatchback,64000.0,Manual,1,Volkswagen,Volkswagen Polo,2017,675000.0,Third Party insurance,18.78,999.0,75.0,95.0,5
Petrol,Sedan,71413.0,Manual,2,Volkswagen,Volkswagen Ameo,2018,533000.0,Third Party insurance,19.44,999.0,75.0,95.0,5
Petrol,Hatchback,31920.0,Manual,2,Renault,Renault KWID,2020,487000.0,Third Party,22.3,799.0,53.26,72.0,5
Diesel,SUV,46000.0,Automatic,1,BMW,BMW X1,2019,3390000.0,Comprehensive,20.68,1995.0,188.0,400.0,5
Petrol,Hatchback,9939.0,Manual,2,Maruti,Maruti S-Presso,2022,526000.0,Comprehensive,21.7,998.0,65.71,89.0,5
Petrol,Hatchback,7156.0,Manual,1,Maruti,Maruti Baleno,2022,926000.0,Third Party,21.01,1197.0,81.8,113.0,5
Petrol,Sedan,20608.0,Manual,1,Toyota,Toyota Yaris,2018,850000.0,Comprehensive,17.1,1496.0,105.94,140.0,5
Petrol,Sedan,92000.0,Manual,2,Maruti,Maruti Swift Dzire,2019,725000.0,Comprehensive,22.0,1197.0,81.8,113.0,5
Petrol,Hatchback,67553.0,Automatic,2,Maruti,Maruti Celerio,2018,501000.0,Comprehensive,23.1,998.0,67.04,90.0,5
Petrol,Sedan,95286.0,Manual,1,Maruti,Maruti Swift Dzire,2017,577000.0,Third Party,20.85,1197.0,83.14,115.0,5
Diesel,SUV,66000.0,Manual,1,Mahindra,Mahindra XUV500,2015,894999.9999999999,Comprehensive,16.0,2179.0,140.0,330.0,7
Petrol,Hatchback,35929.0,Manual,1,Hyundai,Hyundai Grand i10,2019,521000.0,Zero Dep,18.9,1197.0,81.86,113.75,5
Petrol,SUV,136035.0,Manual,1,Honda,Honda BR-V,2016,650000.0,Comprehensive,15.4,1497.0,117.3,145.0,7
Diesel,MUV,93997.0,Manual,1,Maruti,Maruti Ertiga,2013,670000.0,Third Party insurance,20.77,1248.0,88.8,200.0,7
Petrol,Sedan,60000.0,Manual,1,Skoda,Skoda Rapid,2018,775000.0,Third Party insurance,15.41,1598.0,103.2,153.0,5
Diesel,SUV,52220.0,Manual,1,Maruti,Maruti Vitara Brezza,2019,980000.0000000001,Comprehensive,24.3,1248.0,88.5,200.0,5
Petrol,Sedan,61659.0,Manual,2,Maruti,Maruti Ciaz,2019,830000.0000000001,Third Party,21.56,1462.0,103.25,138.0,5
Petrol,Sedan,65000.0,Manual,1,Maruti,Maruti Swift Dzire,2020,750000.0,Third Party insurance,22.41,1197.0,88.5,113.0,5
Diesel,Hatchback,120000.0,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,450000.0,Third Party insurance,25.32,1198.0,77.0,190.0,6
Diesel,Hatchback,110000.0,Manual,2,Maruti,Maruti Swift,2017,600000.0,Third Party insurance,25.2,1248.0,74.0,190.0,5
Petrol,Hatchback,78969.0,Manual,1,Maruti,Maruti Alto 800,2017,302000.0,Third Party insurance,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,38939.0,Manual,2,Hyundai,Hyundai Grand i10 Nios,2021,736000.0,Third Party,20.7,1197.0,81.86,113.8,5
Petrol,Hatchback,88637.0,Manual,1,Maruti,Maruti Ignis,2019,480000.0,Comprehensive,20.89,1197.0,81.8,113.0,5
Petrol,Hatchback,19070.0,Manual,1,Hyundai,Hyundai i20,2021,967000.0,Third Party,20.0,998.0,118.36,171.62,5
Petrol,Hatchback,68556.0,Manual,1,Maruti,Maruti S-Presso,2020,432000.0,Zero Dep,21.7,998.0,65.71,89.0,5
Petrol,Hatchback,44356.0,Manual,1,Ford,Ford Figo,2019,600000.0,Not Available,20.4,1194.0,94.93,120.0,5
Petrol,Sedan,73143.0,Manual,1,Maruti,Maruti Swift Dzire,2016,610000.0,Third Party,22.41,1197.0,88.5,113.0,5
Diesel,SUV,146769.0,Automatic,1,Volvo,Volvo XC60,2012,1250000.0,Third Party insurance,14.7,1985.0,163.0,400.0,5
Petrol,Hatchback,67527.0,Manual,1,Datsun,Datsun GO,2018,337000.0,Third Party insurance,19.02,1198.0,67.05,104.0,5
Petrol,Hatchback,79467.0,Automatic,1,Hyundai,Hyundai Santro,2019,527000.0,Comprehensive,20.3,1086.0,68.0,99.0,5
Diesel,Sedan,103174.0,Automatic,1,BMW,BMW 5 Series,2014,1750000.0,Third Party insurance,18.12,1995.0,190.0,400.0,5
Petrol,Hatchback,103046.0,Manual,3,Volkswagen,Volkswagen Polo,2017,549000.0,Third Party,16.2,1199.0,74.0,110.0,5
Petrol,Hatchback,85110.0,Manual,2,Fiat,Fiat Punto EVO,2017,270000.0,Not Available,15.8,1172.0,67.1,96.0,5
Diesel,Sedan,114000.0,Manual,1,Tata,Tata Manza,2011,285000.0,Third Party insurance,19.0,1248.0,90.0,200.0,5
Diesel,SUV,70000.0,Manual,1,Renault,Renault Captur,2017,975000.0,Third Party insurance,20.37,1461.0,108.45,240.0,5
Diesel,Hatchback,72000.0,Manual,1,Hyundai,Hyundai i20,2018,725000.0,Third Party insurance,22.54,1396.0,88.73,219.7,5
Petrol,SUV,22500.0,Automatic,1,Kia,Kia Seltos,2021,1750000.0,Third Party insurance,16.8,1497.0,113.42,144.0,5
Petrol,Hatchback,54708.0,Manual,1,Hyundai,Hyundai i20,2016,621000.0,Comprehensive,18.6,1197.0,81.83,114.7,5
Petrol,Hatchback,78031.0,Manual,1,Maruti,Maruti Baleno,2017,633000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Diesel,Sedan,32000.0,Automatic,1,BMW,BMW 5 Series,2022,6900000.0,Comprehensive,20.37,1995.0,187.74,400.0,5
Petrol,Hatchback,24337.0,Manual,2,Hyundai,Hyundai Grand i10,2019,515000.00000000006,Zero Dep,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,82243.0,Manual,1,Maruti,Maruti Baleno,2019,679000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,104701.0,Automatic,2,Maruti,Maruti Ignis,2017,609000.0,Comprehensive,20.89,1197.0,81.8,113.0,5
Petrol,SUV,54000.0,Manual,2,Toyota,Toyota Urban cruiser,2021,1000000.0,Comprehensive,17.03,1462.0,103.26,138.0,5
Petrol,Hatchback,118937.0,Manual,1,Maruti,Maruti Swift,2021,590000.0,Third Party insurance,22.38,1197.0,88.5,113.0,5
Diesel,Hatchback,105133.0,Manual,1,Maruti,Maruti Swift,2017,570000.0,Third Party insurance,25.2,1248.0,74.0,190.0,5
Petrol,SUV,10000.0,Automatic,1,MG,MG Hector,2023,2650000.0,Third Party insurance,12.34,1451.0,141.0,250.0,5
Petrol,Sedan,36290.0,Automatic,1,Maruti,Maruti Swift Dzire,2018,679000.0,Third Party,21.21,1197.0,81.8,113.0,5
Petrol,Hatchback,29084.0,Manual,1,Hyundai,Hyundai i20,2018,640000.0,Third Party insurance,18.6,1197.0,81.86,114.73,5
Petrol,Hatchback,66911.0,Manual,1,Maruti,Maruti Celerio,2020,475000.0,Third Party insurance,21.63,998.0,67.05,90.0,5
Petrol,Sedan,110000.0,Automatic,1,Honda,Honda City,2011,430000.0,Third Party insurance,16.8,1497.0,118.0,146.0,5
Petrol,SUV,7033.0,Manual,1,Maruti,Maruti Grand Vitara,2022,1700000.0,Comprehensive,21.11,1462.0,101.64,136.8,5
Petrol,SUV,40000.0,Manual,1,Volkswagen,Volkswagen Taigun,2021,1950000.0,Third Party insurance,17.88,1498.0,147.51,250.0,5
Diesel,SUV,80000.0,Manual,2,Mahindra,Mahindra XUV500,2014,700000.0,Third Party insurance,15.1,2179.0,140.0,330.0,7
Petrol,Hatchback,22000.0,Automatic,1,Hyundai,Hyundai Grand i10,2018,675000.0,Third Party,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,70200.0,Manual,1,Datsun,Datsun GO,2018,430000.0,Third Party insurance,19.02,1198.0,67.05,104.0,5
Petrol,Hatchback,60004.0,Manual,1,Renault,Renault KWID,2019,420000.0,Third Party insurance,23.01,999.0,67.0,91.0,5
Petrol,Hatchback,60000.0,Manual,1,Maruti,Maruti Wagon R,2020,580000.0,Third Party insurance,20.52,1197.0,81.8,113.0,5
Petrol,Hatchback,57078.0,Manual,2,Hyundai,Hyundai i10,2013,334000.0,Third Party,19.81,1086.0,68.05,99.04,5
Petrol,Hatchback,63789.0,Manual,1,Maruti,Maruti Ritz,2014,401999.99999999994,Comprehensive,18.5,1197.0,85.8,114.0,5
